route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
11,2021_09_13-SU-MVSs-Sunday-03,976855,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976888,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976856,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976889,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976857,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976890,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976858,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976891,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976859,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976892,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976860,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976893,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976862,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976894,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976863,Daly City,1,,964352_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976866,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976895,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-03,976864,Bay Fair,1,,964327_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-03,976896,Dublin/Pleasanton,0,,964254_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983679,Berryessa/North San Jose,1,,964395_shp,,0,0
3,2021_09_13-SU-MVSs-Sunday-04,996969,Richmond,0,,964511_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,996998,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996968,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997023,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996971,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,996997,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996972,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997000,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996973,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997001,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996974,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997002,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996975,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997003,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996976,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997004,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996977,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997005,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996978,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997006,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996979,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997007,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996980,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997008,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996981,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997009,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996982,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997010,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996983,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997011,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996984,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997012,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996985,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997013,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996986,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997014,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996987,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997015,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996988,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997016,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996989,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997017,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996991,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997018,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996992,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997019,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996993,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997020,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996990,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997021,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996994,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997022,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996995,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997024,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996996,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997025,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-04,996970,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,996999,Berryessa/North San Jose,1,,964593_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996910,San Francisco Int'l Airport + Millbrae,1,,938041_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996939,Antioch,0,,964654_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996935,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996967,Antioch via SFO,0,,965969_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996940,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996938,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996942,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996911,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996943,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996913,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996944,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996914,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996945,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996915,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996946,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996916,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996947,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996917,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996948,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996918,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996949,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996919,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996950,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996920,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996951,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996921,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996952,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996922,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996953,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996923,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996954,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996924,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996955,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996925,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996956,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996926,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996957,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996927,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996958,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996928,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996959,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996929,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996960,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996930,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996961,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996931,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996962,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996932,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996963,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996933,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996964,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996934,San Francisco Int'l Airport + Millbrae,1,,996934_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996965,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996936,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996966,Antioch via SFO,0,,965969_shp,,1,1
2,2021_09_13-SU-MVSs-Sunday-04,996941,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996937,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
1,2021_09_13-SU-MVSs-Sunday-04,996912,San Francisco International Airport,1,,964624_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997147,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997089,Dublin/Pleasanton,0,,964259_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997118,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997143,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997090,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997119,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997091,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997120,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997092,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997121,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997093,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997122,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997094,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997123,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997095,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997124,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997096,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997125,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997097,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997126,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997098,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997127,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997099,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997128,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997100,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997129,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997101,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997130,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997102,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997131,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997103,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997132,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997104,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997133,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997105,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997134,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997106,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997135,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997107,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997136,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997108,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997137,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997109,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997138,24th Street/Mission,1,,976865_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997110,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997139,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997111,Dublin/Pleasanton,0,,976869_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997140,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997112,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997141,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997113,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997142,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997114,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997144,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997115,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997145,Daly City,1,,964352_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997148,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997116,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVSs-Sunday-04,997146,Bay Fair,1,,964327_shp,,1,1
12,2021_09_13-SU-MVSs-Sunday-04,997117,Dublin/Pleasanton,0,,964254_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-04,997026,Berryessa/North San Jose,1,,964395_shp,,0,0
19,2021_09_13-SU19-Sunday-01,940358,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940404,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940450,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940359,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940405,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940451,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940360,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940406,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940452,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940361,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940407,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940453,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940362,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940408,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940454,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940363,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940409,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940455,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940364,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940410,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940456,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940365,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940411,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940457,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940366,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940412,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940458,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940367,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940414,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940459,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940368,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940415,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940460,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940369,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940416,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940462,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940370,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940413,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940463,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940371,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940417,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940464,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940372,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940418,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940461,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940373,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940419,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940465,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940374,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940420,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940466,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940375,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940421,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940467,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940376,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940422,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940468,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940377,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940423,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940469,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940378,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940424,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940470,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940379,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940425,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940472,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940380,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940426,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940473,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940382,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940427,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940474,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940383,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940429,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940471,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940384,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940430,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940475,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940381,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940428,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940476,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940385,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940432,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940477,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940386,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940433,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-SU19-Sunday-01,940478,Coliseum,0,,987925_shp,,1,1
